80.82.78.50 - - [21/Nov/2018:00:12:49 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
210.96.143.19 - - [21/Nov/2018:01:59:56 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:56 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:56 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:56 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:57 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
210.96.143.19 - - [21/Nov/2018:01:59:58 +0800] "GET /manager/html HTTP/1.1" 401 2536
200.107.15.142 - - [21/Nov/2018:02:54:55 +0800] "GET / HTTP/1.1" 200 11418
2.179.137.9 - - [21/Nov/2018:04:07:13 +0800] "GET / HTTP/1.1" 200 11418
185.206.201.86 - - [21/Nov/2018:04:11:53 +0800] "GET / HTTP/1.1" 200 11418
177.9.63.185 - - [21/Nov/2018:04:11:56 +0800] "GET / HTTP/1.1" 200 11418
179.113.253.160 - - [21/Nov/2018:04:51:13 +0800] "GET / HTTP/1.1" 200 11418
45.64.178.151 - - [21/Nov/2018:05:03:29 +0800] "GET / HTTP/1.1" 200 11418
160.238.176.193 - - [21/Nov/2018:05:11:58 +0800] "GET / HTTP/1.1" 200 11418
88.231.4.172 - - [21/Nov/2018:05:37:49 +0800] "GET / HTTP/1.1" 200 11418
223.166.32.216 - - [21/Nov/2018:06:14:58 +0800] "POST /gdjk/login.do HTTP/1.1" 200 3995
223.166.32.216 - - [21/Nov/2018:06:14:58 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:14:58 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1553
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/anno.do?_=1542723226199 HTTP/1.1" 200 1812
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1542723226200 HTTP/1.1" 200 1824
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:06 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:10 +0800] "GET /gdjk/train/css/ext_icons/beifen.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:10 +0800] "GET /gdjk/train/css/ext_icons/denglu.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:10 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 304 -
223.166.32.216 - - [21/Nov/2018:06:15:10 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542723226201 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:06:15:11 +0800] "GET /gdjk/train/rolelist.do?_=1542723226202 HTTP/1.1" 200 7369
223.166.32.216 - - [21/Nov/2018:06:15:11 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
223.166.32.216 - - [21/Nov/2018:06:15:11 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
223.166.32.216 - - [21/Nov/2018:06:15:13 +0800] "GET /gdjk/train/rolelist-dialog.do?_=1542723226203 HTTP/1.1" 200 1281
223.166.32.216 - - [21/Nov/2018:06:15:13 +0800] "POST /gdjk/sys/getMenuTree2.do HTTP/1.1" 200 5123
223.166.32.216 - - [21/Nov/2018:06:15:14 +0800] "GET /gdjk/train/css/ext_icons/xitong.png HTTP/1.1" 200 910
223.166.32.216 - - [21/Nov/2018:06:15:14 +0800] "GET /gdjk/train/css/ext_icons/shuju.png HTTP/1.1" 200 1738
223.166.32.216 - - [21/Nov/2018:06:15:37 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542723226204 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:06:15:37 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542723226205 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:06:15:37 +0800] "GET /gdjk/train/menulist.do?_=1542723226206 HTTP/1.1" 200 1283
223.166.32.216 - - [21/Nov/2018:06:15:37 +0800] "POST /gdjk/sys/menuList.do HTTP/1.1" 200 5628
223.166.32.216 - - [21/Nov/2018:06:15:41 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542723226207 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:06:15:41 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542723226208 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:06:15:41 +0800] "GET /gdjk/train/rolelist.do?_=1542723226209 HTTP/1.1" 200 7369
223.166.32.216 - - [21/Nov/2018:06:15:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
223.166.32.216 - - [21/Nov/2018:06:15:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
223.166.32.216 - - [21/Nov/2018:06:15:45 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226210 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226211 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226212 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "GET /gdjk/train/userlist.do?_=1542723226213 HTTP/1.1" 200 9276
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:15:47 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:05 +0800] "GET /gdjk/train/userlist.do?_=1542723226214 HTTP/1.1" 200 9276
223.166.32.216 - - [21/Nov/2018:06:34:05 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:05 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:34:05 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226215 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226216 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "GET /gdjk/train/department.do?_=1542723226217 HTTP/1.1" 200 9171
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:34:07 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226218 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226219 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "GET /gdjk/train/userlist.do?_=1542723226220 HTTP/1.1" 200 9276
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:34:10 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:13 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 2398
223.166.32.216 - - [21/Nov/2018:06:34:21 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
223.166.32.216 - - [21/Nov/2018:06:34:23 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:34:27 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 2398
223.166.32.216 - - [21/Nov/2018:06:34:54 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
223.166.32.216 - - [21/Nov/2018:06:34:57 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
223.166.32.216 - - [21/Nov/2018:06:35:03 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226221 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:35:03 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226222 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:35:03 +0800] "GET /gdjk/train/department.do?_=1542723226223 HTTP/1.1" 200 9171
223.166.32.216 - - [21/Nov/2018:06:35:03 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
223.166.32.216 - - [21/Nov/2018:06:35:03 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:35:04 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226224 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "GET /gdjk/train/userlist.do?_=1542723226226 HTTP/1.1" 200 9276
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542723226225 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:06:35:31 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:06:35:33 +0800] "GET /gdjk/train/userlist-dialog.do?_=1542723226227 HTTP/1.1" 200 8113
80.76.107.108 - - [21/Nov/2018:07:00:20 +0800] "GET / HTTP/1.0" 200 11398
46.174.191.32 - - [21/Nov/2018:07:17:49 +0800] "GET / HTTP/1.0" 200 11398
78.108.177.53 - - [21/Nov/2018:07:25:20 +0800] "GET / HTTP/1.0" 200 11398
123.59.52.206 - - [21/Nov/2018:07:49:57 +0800] "-" 400 -
123.59.52.206 - - [21/Nov/2018:07:50:01 +0800] "GET / HTTP/1.1" 200 11418
189.127.32.165 - - [21/Nov/2018:07:52:03 +0800] "GET / HTTP/1.1" 200 11418
80.82.70.187 - - [21/Nov/2018:08:09:48 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
185.207.8.5 - - [21/Nov/2018:09:21:25 +0800] "GET / HTTP/1.1" 200 11418
163.172.32.18 - - [21/Nov/2018:09:24:14 +0800] "GET / HTTP/1.1" 200 11418
201.69.151.95 - - [21/Nov/2018:10:07:21 +0800] "GET / HTTP/1.1" 200 11418
201.69.151.95 - - [21/Nov/2018:10:07:26 +0800] "GET / HTTP/1.1" 200 11418
87.14.127.80 - - [21/Nov/2018:11:14:53 +0800] "GET / HTTP/1.1" 200 11418
45.228.252.36 - - [21/Nov/2018:12:37:29 +0800] "GET / HTTP/1.1" 200 11418
78.108.177.50 - - [21/Nov/2018:13:19:45 +0800] "GET / HTTP/1.0" 200 11398
93.174.93.149 - - [21/Nov/2018:13:47:34 +0800] "GET / HTTP/1.1" 200 11418
217.61.99.154 - - [21/Nov/2018:14:12:21 +0800] "CONNECT www.google.com:443 HTTP/1.1" 400 -
46.174.191.31 - - [21/Nov/2018:14:23:36 +0800] "GET / HTTP/1.0" 200 11398
223.166.32.216 - - [21/Nov/2018:15:21:36 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 999 4005
223.166.32.216 - - [21/Nov/2018:15:21:36 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
223.166.32.216 - - [21/Nov/2018:15:21:37 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1623
223.166.32.216 - - [21/Nov/2018:15:22:50 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
223.166.32.216 - - [21/Nov/2018:15:22:50 +0800] "GET /gdjk/train/anno.do?_=1542756090486 HTTP/1.1" 200 1812
223.166.32.216 - - [21/Nov/2018:15:22:50 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
223.166.32.216 - - [21/Nov/2018:15:22:50 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1542756090487 HTTP/1.1" 200 1824
223.166.32.216 - - [21/Nov/2018:15:22:54 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542756090488 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:15:22:58 +0800] "GET /gdjk/train/sysparams.do?_=1542756090489 HTTP/1.1" 200 8992
223.166.32.216 - - [21/Nov/2018:15:22:58 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
223.166.32.216 - - [21/Nov/2018:15:22:58 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
74.82.47.4 - - [21/Nov/2018:16:04:15 +0800] "GET / HTTP/1.1" 200 11418
223.166.32.216 - - [21/Nov/2018:16:17:02 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542756090490 HTTP/1.1" 999 4005
223.166.32.216 - - [21/Nov/2018:16:17:02 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
223.166.32.216 - - [21/Nov/2018:16:17:02 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1658
223.166.32.216 - - [21/Nov/2018:16:20:13 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
223.166.32.216 - - [21/Nov/2018:16:20:13 +0800] "GET /gdjk/train/anno.do?_=1542759533314 HTTP/1.1" 200 1812
223.166.32.216 - - [21/Nov/2018:16:20:13 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
223.166.32.216 - - [21/Nov/2018:16:20:13 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1542759533315 HTTP/1.1" 200 1824
223.166.32.216 - - [21/Nov/2018:16:20:18 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1542759533316 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:20:21 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542759533317 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:20:26 +0800] "GET /gdjk/train/sysparams.do?_=1542759533318 HTTP/1.1" 200 8992
223.166.32.216 - - [21/Nov/2018:16:20:26 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
223.166.32.216 - - [21/Nov/2018:16:20:26 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
223.166.32.216 - - [21/Nov/2018:16:20:50 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1542759533319 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:20:53 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1542759533320 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:20:53 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1542759533321 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:20:53 +0800] "GET /gdjk/train/line.do?rwb_railwaybigtype=1&_=1542759533322 HTTP/1.1" 200 10256
223.166.32.216 - - [21/Nov/2018:16:20:53 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 2582
223.166.32.216 - - [21/Nov/2018:16:20:53 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 2582
223.166.32.216 - - [21/Nov/2018:16:21:00 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 2582
223.166.32.216 - - [21/Nov/2018:16:21:01 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 2582
223.166.32.216 - - [21/Nov/2018:16:21:16 +0800] "GET /gdjk/train/lineDialog.do?rwb_railwaybigtype=1&_=1542759533323 HTTP/1.1" 200 9067
223.166.32.216 - - [21/Nov/2018:16:21:34 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542759533324 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:21:36 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542759533325 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:21:36 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1542759533326 HTTP/1.1" 200 1290
223.166.32.216 - - [21/Nov/2018:16:21:36 +0800] "GET /gdjk/train/sysparams.do?_=1542759533327 HTTP/1.1" 200 8992
223.166.32.216 - - [21/Nov/2018:16:21:36 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
223.166.32.216 - - [21/Nov/2018:16:21:36 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48180
223.166.32.216 - - [21/Nov/2018:16:21:56 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542759533328 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542759533329 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1542759533330 HTTP/1.1" 200 1296
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "GET /gdjk/train/userlist.do?_=1542759533331 HTTP/1.1" 200 9276
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
223.166.32.216 - - [21/Nov/2018:16:21:57 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3513
14.207.39.118 - - [21/Nov/2018:18:02:42 +0800] "GET / HTTP/1.1" 200 11418
78.108.177.53 - - [21/Nov/2018:18:04:51 +0800] "GET / HTTP/1.0" 200 11398
80.82.70.187 - - [21/Nov/2018:18:21:48 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
88.247.107.96 - - [21/Nov/2018:18:24:10 +0800] "GET / HTTP/1.1" 200 11418
46.174.191.31 - - [21/Nov/2018:18:46:04 +0800] "GET / HTTP/1.0" 200 11398
73.114.199.139 - - [21/Nov/2018:18:54:49 +0800] "GET / HTTP/1.0" 200 11398
77.77.210.90 - - [21/Nov/2018:19:41:00 +0800] "GET / HTTP/1.1" 200 11418
46.174.191.29 - - [21/Nov/2018:21:14:26 +0800] "GET / HTTP/1.0" 200 11398
46.161.27.121 - - [21/Nov/2018:21:54:56 +0800] "-" 400 -
80.82.78.50 - - [21/Nov/2018:22:13:00 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
61.232.72.5 - - [21/Nov/2018:22:34:51 +0800] "GET /gdjk/login.do HTTP/1.1" 200 3995
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 200 4452
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1594
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/js/jquery.particleground.js HTTP/1.1" 200 14075
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/js/login.js HTTP/1.1" 200 1669
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/js/jquery-1.8.0.min.js HTTP/1.1" 200 92556
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/images/user-icon.jpg HTTP/1.1" 200 1405
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/images/mima-icon.jpg HTTP/1.1" 200 1413
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/images/yzmz-icon.jpg HTTP/1.1" 200 15000
61.232.72.5 - - [21/Nov/2018:22:34:52 +0800] "GET /gdjk/train/images/fav.ico HTTP/1.1" 200 4286
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 200 4375
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 200 4947
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 200 69986
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 200 13084
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
61.232.72.5 - - [21/Nov/2018:22:35:10 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 200 95957
